stone_id,name,runic,transliteration,translation,page_url,image_url,image_filename
Ög 231,Ög 231 - Östergötland: Östra Stenby kyrka,,suin [: ak : t]sin : ak : iyan : ak rakn[i : þaiR r...u * kuml *] (a)ftiR : tsinar : fa(þ)[ur sin ...uþ * hialbi *] salu * tsinar * þ[ufr]... ...,"Sven och Sten och Johan och Ragne, de reste kumlet efter Steinar, deras fader. Gud hjälpe hans själ. Steinar ...",https://www.christerhamp.se/runor/gamla/og/og231.html,https://www.christerhamp.se/runor/gamla/og/og231s.jpg,2165_Ög_231_Ög_231___Östergötland__Östra_Stenby_kyrka.jpg
Ög 232,Ög 232 - Östergötland: Östra Stenby kyrka,,akuti : auk : ulf : þiR : litu : rasa : tsin þinsa aftiR : biruiþ : faþur sin,"Agute och Ulf, de lät resa denna sten efter Bergvid, sin fader",https://www.christerhamp.se/runor/gamla/og/og232.html,https://www.christerhamp.se/runor/gamla/og/og232s.jpg,2166_Ög_232_Ög_232___Östergötland__Östra_Stenby_kyrka.jpg
Ög 233,Ög 233 - Östergötland: Östra Stenby kyrka,,+ uibaurn + risti + stin + þasa + aftiR + þurkiR + bruþur + sin,"Vibjörn reste denna sten efter Torger, sin broder",https://www.christerhamp.se/runor/gamla/og/og233.html,https://www.christerhamp.se/runor/gamla/og/og233s.jpg,2167_Ög_233_Ög_233___Östergötland__Östra_Stenby_kyrka.jpg
Ög 234,Ög 234 - Östergötland: Östra Stenby kyrka,,karl * rist * stin * þisa * itR * osmut * buruþu sin,"Karl reste denna sten efter Åsmund, sin broder",https://www.christerhamp.se/runor/gamla/og/og234.html,https://www.christerhamp.se/runor/gamla/og/og234s.jpg,2168_Ög_234_Ög_234___Östergötland__Östra_Stenby_kyrka.jpg
Ög 235,Ög 235 - Östergötland: Östra Stenby kyrka,,karl uist (:) stin : þisa itR þurfrþa auþurn fr(a)ta si-,"Karl reste denna sten efter Torfrid, sin broder",https://www.christerhamp.se/runor/gamla/og/og235.html,https://www.christerhamp.se/runor/gamla/og/og235s.jpg,2169_Ög_235_Ög_235___Östergötland__Östra_Stenby_kyrka.jpg
Ög 236,Ög 236 - Östergötland: Östra Stenby kyrka,,× ufagR * raisþi * stain * þansa * eftiR * aystain * sun sin ×,"Ofeg reste denna sten efter Östen, sin son",https://www.christerhamp.se/runor/gamla/og/og236.html,https://www.christerhamp.se/runor/gamla/og/og236s.jpg,2170_Ög_236_Ög_236___Östergötland__Östra_Stenby_kyrka.jpg
Ög 238,"Ög 238 - Östergötland: Bankeberg, Vikingstad",,þulkR * uasuek * sin × þaosi × if(t)iR × (a)iRku k,Toler reste denna sten efter Gervi,https://www.christerhamp.se/runor/gamla/og/og238.html,https://www.christerhamp.se/runor/gamla/og/og238s.jpg,2171_Ög_238_Ög_238___Östergötland__Bankeberg__Vikingstad.jpg
Ög 239,Ög 239 - Östergötland: Skänninge,,-(u)na(r) (:) lakþi : stein : þena : eftiR : [k]u(þ)lug : kunu : si-a : goþa : [(a)]uk : eftiR : ahsu : totur : sina : mu : koþa (:) guþ : hielbi · saflu · þiRa · bekia ·,"Gunnar lade denna sten efter Gudlög, sin goda hustru och efter Åsa, sin dotter, en god mö. Gud hjälpe båda deras själar.",https://www.christerhamp.se/runor/gamla/og/og239.html,https://www.christerhamp.se/runor/gamla/og/og239s.jpg,2172_Ög_239_Ög_239___Östergötland__Skänninge.jpg
Ög 240-241,Ög 240-241 - Östergötland: Hovs kyrka,,× keitil : l(a)gþi : hualf : þ... ... ... si- : kuþ : hia(l)...- : [t]una : salu ×,Kettil lade detta valv [över] ... sin ... Gud hjälpe ... Tunnes själ,https://www.christerhamp.se/runor/gamla/og/og240.html,https://www.christerhamp.se/runor/gamla/og/og240s.jpg,2173_Ög_240_241_Ög_240_241___Östergötland__Hovs_kyrka.jpg
Ög 242,Ög 242 - Östergötland: Hovs kyrka,,-,-,https://www.christerhamp.se/runor/gamla/og/og242.html,https://www.christerhamp.se/runor/gamla/og/og242s.jpg,2174_Ög_242_Ög_242___Östergötland__Hovs_kyrka.jpg
Ög 244,Ög 244 - Östergötland: Viby kyrkogård,,-,-,https://www.christerhamp.se/runor/gamla/og/og244.html,https://www.christerhamp.se/runor/gamla/og/og244s.jpg,2175_Ög_244_Ög_244___Östergötland__Viby_kyrkogård.jpg
Ög 246,Ög 246 - Östergötland: Örberga prästgård,,...-nk : s-- : -...,... sin arvinge ...,https://www.christerhamp.se/runor/gamla/og/og246.html,https://www.christerhamp.se/runor/gamla/og/og246s.jpg,2176_Ög_246_Ög_246___Östergötland__Örberga_prästgård.jpg
Ög 250,"Ög 250 - Östergötland: Himmelstalund, Östra Eneby",ᛒᚢᚨᛟᛞ,buaod,-,https://www.christerhamp.se/runor/gamla/og/ogkj54.html,https://www.christerhamp.se/runor/gamla/og/ogkj54s.jpg,2177_Ög_250_Ög_250___Östergötland__Himmelstalund__Östra_Eneby.jpg
Ög 251,Ög 251 - Östergötland: Väversunda kyrka,,...---- lahþi : ste : þn : yf... ...(a) : kuþ : hi(a)... ...n : auk ...,... lade denna sten över ... Gud hjälpe ... och,https://www.christerhamp.se/runor/gamla/og/og251.html,https://www.christerhamp.se/runor/gamla/og/og251s.jpg,2178_Ög_251_Ög_251___Östergötland__Väversunda_kyrka.jpg
Ög 253,Ög 253 - Östergötland: Väversunda kyrka,,...-(f)(b)(i)(r) hu(k)-...-uli(n)...,-,https://www.christerhamp.se/runor/gamla/og/ogn253.html,https://www.christerhamp.se/runor/gamla/og/ogn253s.jpg,2179_Ög_253_Ög_253___Östergötland__Väversunda_kyrka.jpg
Ög 256,Ög 256 - Östergötland: Herrestads kyrka,,...rkeiR : a... ...(l) × lagþ... ... kuþ × ...,... -geir och ... lade ... Gud,https://www.christerhamp.se/runor/gamla/og/og256.html,https://www.christerhamp.se/runor/gamla/og/og256s.jpg,2180_Ög_256_Ög_256___Östergötland__Herrestads_kyrka.jpg
Ög 258,Ög 258 - Östergötland: Herrestads kyrka,,-,-,https://www.christerhamp.se/runor/gamla/og/og258.html,https://www.christerhamp.se/runor/gamla/og/og258.jpg,2181_Ög_258_Ög_258___Östergötland__Herrestads_kyrka.jpg
Ög 260,Ög 260  - Östergötland: Vreta kloster,,... ...etu : kiar... ...umbl : eftR : oln : botn : sia : koþ...,"... lät göra minnesmärket efter Ola, sin man ...",https://www.christerhamp.se/runor/gamla/og/ogskl1-174.html,https://www.christerhamp.se/runor/gamla/og/ogskl1-174s.jpg,2182_Ög_260_Ög_260___Östergötland__Vreta_kloster.jpg
Ög 266,Ög 266 - Östergötland: Bjälbo kyrka,,...iRi × r...,...,https://www.christerhamp.se/runor/gamla/og/og266.html,https://www.christerhamp.se/runor/gamla/og/og266s.jpg,2183_Ög_266_Ög_266___Östergötland__Bjälbo_kyrka.jpg
Ög 267,"Ög 267 - Östergötland: Stora Valby, Väderstad",,... ...(r)(u)(a) : kumlu : þisi : iftiR * ...,... detta minnesmärke efter ...,https://www.christerhamp.se/runor/gamla/og/ogn267.html,https://www.christerhamp.se/runor/gamla/og/ogn267s.jpg,2184_Ög_267_Ög_267___Östergötland__Stora_Valby__Väderstad.jpg
Ög 272,"Ög 272 - Östergötland: Hospitalet, Skänninge",,... : -ilk--... ...,-,https://www.christerhamp.se/runor/gamla/og/ogn272.html,https://www.christerhamp.se/runor/gamla/og/ogn272.jpg,2185_Ög_272_Ög_272___Östergötland__Hospitalet__Skänninge.jpg
Ög 273,"Ög 273 - Östergötland: S:ta Ingrids klosterruin, Skänninge",,kufi + lagþi + stin + eftiR + ygila + sun + sin · kuþ ialbi has sal,"Guve lade stenen efter (Ängle?), sin son. Gud hjälpe hans själ.",https://www.christerhamp.se/runor/gamla/og/og273.html,https://www.christerhamp.se/runor/gamla/og/og273s.jpg,2186_Ög_273_Ög_273___Östergötland__S_ta_Ingrids_klosterruin__Skän.jpg
Ög 274,"Ög 274 - Östergötland: S:ta Ingrids klosterruin, Skänninge",,harani : lakþi : ufiR : kufa : faþur : sint : kuþ : hialbi : sao(l),"Rane lade över Guve, sin fader. Gud hjälpe själen.",https://www.christerhamp.se/runor/gamla/og/og274.html,https://www.christerhamp.se/runor/gamla/og/og274s.jpg,2187_Ög_274_Ög_274___Östergötland__S_ta_Ingrids_klosterruin__Skän.jpg
Ög 275,"Ög 275 - Östergötland: Sankt Martins kyrka, Skänninge",,: uikeR : lag(þ)... ... kus : moþiR,Viger lade ... Guds moder,https://www.christerhamp.se/runor/gamla/og/og275.html,https://www.christerhamp.se/runor/gamla/og/og275s.jpg,2188_Ög_275_Ög_275___Östergötland__Sankt_Martins_kyrka__Skänninge.jpg
Ög 276,"Ög 276 - Östergötland: Vårfrukyrkan, Skänninge",,...(i)sola... ¶ ...s : ia----(r)..,-,https://www.christerhamp.se/runor/gamla/og/og276.html,https://www.christerhamp.se/runor/gamla/og/og276s.jpg,2189_Ög_276_Ög_276___Östergötland__Vårfrukyrkan__Skänninge.jpg
Ög 277,"Ög 277 - Östergötland: Sankt Martins kyrka, Skänninge",,... kus · (m)... ...,... Guds moder ...,https://www.christerhamp.se/runor/gamla/og/og277.html,https://www.christerhamp.se/runor/gamla/og/og277.jpg,2190_Ög_277_Ög_277___Östergötland__Sankt_Martins_kyrka__Skänninge.jpg
Ög 284,Ög 284  - Östergötland: Skärkinds kyrka,,...-iulu...,-,https://www.christerhamp.se/runor/gamla/og/ogata4654-74.html,https://www.christerhamp.se/runor/gamla/og/ogata4654-74.jpg,2191_Ög_284_Ög_284___Östergötland__Skärkinds_kyrka.jpg
Ög 285,"Ög 285 - Östergötland: Franciskanerklostret, Söderköping",,...r : lit : ... yfiR : -...,... lät ... över ...,https://www.christerhamp.se/runor/gamla/og/ogfv1959-246.html,https://www.christerhamp.se/runor/gamla/og/ogfv1959-246.jpg,2192_Ög_285_Ög_285___Östergötland__Franciskanerklostret__Söderköp.jpg
Ög 286,"Ög 286 - Östergötland: Hospitalsgatan 9, Söderköping",,...fi... ...(k)þu : yfiR : mu...,... lade över ...,https://www.christerhamp.se/runor/gamla/og/ogfv1959-248.html,https://www.christerhamp.se/runor/gamla/og/ogfv1959-248.jpg,2193_Ög_286_Ög_286___Östergötland__Hospitalsgatan_9__Söderköping.jpg
Ög 287,"Ög 287 - Östergötland: Franciskanerklostret, Söderköping",,-,-,https://www.christerhamp.se/runor/gamla/og/ogfv1959-247.html,https://www.christerhamp.se/runor/gamla/og/ogfv1959-247.jpg,2194_Ög_287_Ög_287___Östergötland__Franciskanerklostret__Söderköp.jpg
Ön 288,"Ön 288 - Östergötland: Oklunda, Östra Husby",,kunar ÷ faþi runaR þisaR ÷ in sa flau sakiR ÷ suti ui þita ÷ in sa fl- (i)n ruþ þan ÷ in sa bat uifin ÷ þitta faþi ÷,"Gunnar ristade dessa runor och han flydde saker, sökte detta vi och han fick undanröjd, och han band. Vifinn gjorde detta",https://www.christerhamp.se/runor/gamla/og/ogn288.html,https://www.christerhamp.se/runor/gamla/og/ogn288s.jpg,2195_Ön_288_Ön_288___Östergötland__Oklunda__Östra_Husby.jpg
Ög 289,Ög 289 - Östergötland: Östra Stenby kyrka,,...-a × ri(t)i × stin × þinsa × at ...þru × sun × ...,... reste dena sten efter ... sin broder ...,https://www.christerhamp.se/runor/gamla/og/ogata580-75.html,https://www.christerhamp.se/runor/gamla/og/ogata580-75s.jpg,2196_Ög_289_Ög_289___Östergötland__Östra_Stenby_kyrka.jpg
Ög 291,Ög 291 - Östergötland: Väversunda kyrka,,-,-,https://www.christerhamp.se/runor/gamla/og/ogn291.html,https://www.christerhamp.se/runor/gamla/og/ogn291s.jpg,2197_Ög_291_Ög_291___Östergötland__Väversunda_kyrka.jpg
Ög 295,Ög 295 - Östergötland: Hovs kyrka,,... ...-in : þ...na : ...fiR : ...,.. denna sten över ...,https://www.christerhamp.se/runor/gamla/og/oghov4-18.html,https://www.christerhamp.se/runor/gamla/og/oghov4-18s.jpg,2198_Ög_295_Ög_295___Östergötland__Hovs_kyrka.jpg
Ög ATA 1083/48,Ög ATA 1083/48 - Östergötland: Östra Hargs kyrka,,... : tufi : rst... ...,... Tofi reste ...,https://www.christerhamp.se/runor/gamla/og/ogata1083-48.html,https://www.christerhamp.se/runor/gamla/og/ogata1083-48.jpg,2199_Ög_ATA_1083_48_Ög_ATA_1083_48___Östergötland__Östra_Hargs_ky.jpg
Ög ATA 5060/54,"Ög ATA 5060/54 - Östergötland: Norrgården, Kullen, Bjälbo",,þorby(r)- -- -------... aift- þor---(r) ------(r)--(n)iso-n...s,Torbjörn ... efter Trogeir (?) ...,https://www.christerhamp.se/runor/gamla/og/ogata5060-54.html,https://www.christerhamp.se/runor/gamla/og/ogata5060-54s.jpg,2200_Ög_ATA_5060_54_Ög_ATA_5060_54___Östergötland__Norrgården__Ku.jpg
Ög ATA6266/59A,Ög ATA6266/59A - Östergötland: Rogslösa kyrka,,...o : sustur : sina k(o)...,... sin goda syster ...,https://www.christerhamp.se/runor/gamla/og/ogata6266-59a.html,https://www.christerhamp.se/runor/gamla/og/ogata6266-59as.jpg,2201_Ög_ATA6266_59A_Ög_ATA6266_59A___Östergötland__Rogslösa_kyrka.jpg
Ög ATA 5503/61,Ög ATA 5503/61 - Östergötland: Rystads kyrka,,: þurstin : -... ... ...R : frystin : faþur : sin :,"Torsten ... [reste stenen efter] Frösten, sin fader",https://www.christerhamp.se/runor/gamla/og/ogata5503-61.html,https://www.christerhamp.se/runor/gamla/og/ogata5503-61s.jpg,2202_Ög_ATA_5503_61_Ög_ATA_5503_61___Östergötland__Rystads_kyrka.jpg
Ög ATA 6225/65,Ög ATA 6225/65 - Östergötland: Vists kyrka,,hkun : þiʀ bṛþ̣r : suniʀ : kunita- · ---ṭu : sn · iftʀ :,"Håkon och hans bröder, Gunnhilds söner, reste stenen efter ...",https://www.christerhamp.se/runor/gamla/og/ogata6225-65.html,https://www.christerhamp.se/runor/gamla/og/ogata6225-65s.jpg,2203_Ög_ATA_6225_65_Ög_ATA_6225_65___Östergötland__Vists_kyrka.jpg
Ög ATA 322-165-2006B,Ög ATA 322-165-2006B  - Östergötand: Örberga kyrka,,: þugiR : ilet : lega : kubl : þesh : yfiR ¶ : kuhu : moþur sina : kuþ : hialbin : sol : he ¶ na :,"Torgeir lät lägga dessa kummel över Gunna, sin moder. Gud hjälpe hennes själ",https://www.christerhamp.se/runor/gamla/og/ogata322-165-2006b.html,https://www.christerhamp.se/runor/gamla/og/ogata322-165-2006b-2s.jpg,2204_Ög_ATA_322_165_2006B_Ög_ATA_322_165_2006B___Östergötand__Örb.jpg
Ög ATA 322-1229-2007,"Ög ATA 322-1229-2007 - Östergötland: Sankt Per, Rödtornet, Vadstena",,× ka-fsni-... × ns... ...(n)...hs--- ×,-,https://www.christerhamp.se/runor/gamla/og/ogata322-1229-2007.html,https://www.christerhamp.se/runor/gamla/og/ogata322-1229-2007s.jpg,2205_Ög_ATA_322_1229_2007_Ög_ATA_322_1229_2007___Östergötland__Sa.jpg
Ög nyfynd 2010,Ög nyfynd 2010 - Östergötland: Heda kyrka,,…ualf : þas…R : kuþlug : muþur : -…,... detta valv över Gudlög ... moder ...,https://www.christerhamp.se/runor/gamla/og/ogata322-3519-2010.html,https://www.christerhamp.se/runor/gamla/og/ogata322-3519-2010s.jpg,2206_Ög_nyfynd_2010_Ög_nyfynd_2010___Östergötland__Heda_kyrka.jpg
Ög FV 1950;341,"Ög FV 1950;341 - Östergötland: Kallerstad, S:t Lars socken",,...-iur- : auk : as-iurn : þiR : ristu : stin : þasi : eft-R : uikfast : faþur : sin : es uas : tuþr : o : eklati : sun : helgu,"... -björn och Asbjörn de reste denna sten efter Vigfast, sin fader, Helgas son. Han dog i England.",https://www.christerhamp.se/runor/gamla/og/ogfv1950-341.html,https://www.christerhamp.se/runor/gamla/og/ogfv1950-341s.jpg,2207_Ög_FV_1950_341_Ög_FV_1950_341___Östergötland__Kallerstad__S_.jpg
Ög Fv 1950;343,"Ög Fv 1950;343  - Östergötland: Stegeborg, Skällvik",,...-- : þasi : aftiR * -...,... dessa efter ...,https://www.christerhamp.se/runor/gamla/og/ogfv1950-343.html,https://www.christerhamp.se/runor/gamla/og/ogfv1950-343s.jpg,2208_Ög_Fv_1950_343_Ög_Fv_1950_343___Östergötland__Stegeborg__Skä.jpg
Ög FV 1958;252,"Ög FV 1958;252 - Östergötland: S:t Lars kyrka, Linköping",,: kera : let : kerua : kubl : þsa : yfiR : þurþ : bunta : sin : auk : siriþr : mar : yfir : sin : faþur :: kuþ : hiulbi : sial : hanis,"Gera lät göra detta minnesmärke över Tord, sin man, och Sigrid, ungmön, över sin fader. Gud hjälpe hans själ.",https://www.christerhamp.se/runor/gamla/og/ogfv1958-252.html,https://www.christerhamp.se/runor/gamla/og/ogfv1958-252s.jpg,2209_Ög_FV_1958_252_Ög_FV_1958_252___Östergötland__S_t_Lars_kyrka.jpg
Ög FV 1958;255,"Ög FV 1958;255 - Östergötland: S:t Lars kyrka, Linköping",,: hegualtr : lakþi : s...(t)n : þena : ef(t)iR : uþa : (s)un : sin : kuþan :,"Hägvald lade denna sten efter Öde, sin gode son",https://www.christerhamp.se/runor/gamla/og/ogfv1958-255.html,https://www.christerhamp.se/runor/gamla/og/ogfv1958-255s.jpg,2210_Ög_FV_1958_255_Ög_FV_1958_255___Östergötland__S_t_Lars_kyrka.jpg
Ög Fv1959;241,Ög Fv1959;241 - Östergötland: Östra Eneby kyrka,,... ---- × stain × þansi × ifti- × r(a)-...,... denna sten efter ...,https://www.christerhamp.se/runor/gamla/og/ogfv1959-241.html,https://www.christerhamp.se/runor/gamla/og/ogfv1959-241s.jpg,2211_Ög_Fv1959_241_Ög_Fv1959_241___Östergötland__Östra_Eneby_kyrk.jpg
Ög Fv1959;243,Ög Fv1959;243 - Östergötland: Östra Eneby kyrka,,-,-,https://www.christerhamp.se/runor/gamla/og/ogfv1959-243.html,https://www.christerhamp.se/runor/gamla/og/ogfv1959-243s.jpg,2212_Ög_Fv1959_243_Ög_Fv1959_243___Östergötland__Östra_Eneby_kyrk.jpg
Ög Fv1959;244,"Ög Fv1959;244 - Östergötland: Franciskanerklostret, Söderköping",,... ...ftiR * su-...,... efter son ...,https://www.christerhamp.se/runor/gamla/og/ogfv1959-244.html,https://www.christerhamp.se/runor/gamla/og/ogfv1959-244.jpg,2213_Ög_Fv1959_244_Ög_Fv1959_244___Östergötland__Franciskanerklos.jpg
Ög Fv1959;245,"Ög Fv1959;245 - Östergötland: Franciskanerklostret, Söderköping",,...(k)r(u)... ...ans : -,... hans ...,https://www.christerhamp.se/runor/gamla/og/ogfv1959-245.html,https://www.christerhamp.se/runor/gamla/og/ogfv1959-245.jpg,2214_Ög_Fv1959_245_Ög_Fv1959_245___Östergötland__Franciskanerklos.jpg
Ög Fv1959;249,"Ög Fv1959;249 - Östergötland: Korskullen, Söderköping",,þor... ... ...(r) * þau (l)itu * reisa * s... ... ...(t)ein * sun * s...,"Tor ... de lär resa stenen ... Sten, sin son",https://www.christerhamp.se/runor/gamla/og/ogfv1959-249.html,https://www.christerhamp.se/runor/gamla/og/ogfv1959-249.jpg,2215_Ög_Fv1959_249_Ög_Fv1959_249___Östergötland__Korskullen__Söde.jpg
Ög FV 1965;54,Ög FV 1965;54 - Östergötland: Viby kyrka,,: haukR * risþi * ift * hifan * trik * kuml * ift * sun * sin * ukiþila * trik * alkuþan saR * hit * krimar,"Hök reste [stenen] efter en duglig ung man, minnesmärke efter sin son, en mycket god ung man. Han hette Grimar.",https://www.christerhamp.se/runor/gamla/og/ogfv1965-54.html,https://www.christerhamp.se/runor/gamla/og/ogfv1965-54s.jpg,2216_Ög_FV_1965_54_Ög_FV_1965_54___Östergötland__Viby_kyrka.jpg
Ög FV 1966;102,"Ög FV 1966;102 - Östergötland: S:t Laurentius kyrka, Söderköping",,kunuatr : raisþi : stin : þansi : eftiR : þurstin : auk : þurlak : suni : sina,"Gunvat reste denna sten efter Torsten och Torlak, sina söner",https://www.christerhamp.se/runor/gamla/og/ogfv1966-102.html,https://www.christerhamp.se/runor/gamla/og/ogfv1966-102s.jpg,2217_Ög_FV_1966_102_Ög_FV_1966_102___Östergötland__S_t_Laurentius.jpg
Ög FV 1970;310,Ög FV 1970;310 - Östergötland: Kullerstads kyrka,,hakun + raiþi × kuml × þausi × eftiR × kunar + sun × sin × han × uarþ × taurþ × uastr +,"Håkan reste detta minnesmärke efter Gunnar, sin son. Han dog västerut.",https://www.christerhamp.se/runor/gamla/og/ogfv1970-310.html,https://www.christerhamp.se/runor/gamla/og/ogfv1970-310s.jpg,2218_Ög_FV_1970_310_Ög_FV_1970_310___Östergötland__Kullerstads_ky.jpg
Ög FV 1975;174,"Ög FV 1975;174 - Östergötland: Harstads ödekyrkogård, Väderstad",,...-- * iarl × ristu ...n * þinsa * aftiR * bruþr * utruks,... Jarl reste denna sten efter Otryggs broder ...,https://www.christerhamp.se/runor/gamla/og/ogfv1975-174.html,https://www.christerhamp.se/runor/gamla/og/ogfv1975-174s.jpg,2219_Ög_FV_1975_174_Ög_FV_1975_174___Östergötland__Harstads_ödeky.jpg
Ög FV 1983;240,"Ög FV 1983;240 - Östergötland: Prästgården, Appuna",,+ tufi + karþi × uþ × þans- hftiR + tuli sua sa,"Tove gjorde detta vadställe (?) efter Tolir, sin son",https://www.christerhamp.se/runor/gamla/og/ogfv1983-240.html,https://www.christerhamp.se/runor/gamla/og/ogfv1983-240s.jpg,2220_Ög_FV_1983_240_Ög_FV_1983_240___Östergötland__Prästgården__A.jpg
Ög FV 1999;177,Ög FV 1999;177 - Östergötland: Lönsås kyrka,,{IES[US] NA ZAREN[US]} re{X} iude orum,"Jesus av Nasaret, judarnas konung",https://www.christerhamp.se/runor/gamla/og/ogfv1999-177.html,https://www.christerhamp.se/runor/gamla/og/ogfv1999-177s.jpg,2221_Ög_FV_1999_177_Ög_FV_1999_177___Östergötland__Lönsås_kyrka.jpg
